product_id,tn
20001,1371.745778859283
20002,1168.7836167881055
20003,870.4881362511146
20004,608.8083851731076
20005,554.6286949911963
20006,600.701335357504
20007,541.3174752500933
20008,530.8763766661483
20009,474.0216830106422
20010,467.4285353254223
20011,387.2376969097202
20012,412.8799484776631
20013,458.53134024458524
20014,431.671087023094
20015,385.828359232373
20016,348.4009537318508
20017,341.1066395583052
20018,358.27105113082973
20019,365.9097691407955
20020,310.2351493255965
20021,269.52977333109334
20022,239.71342458639356
20023,250.49996268203273
20024,239.4074319961485
20025,222.28892070311818
20026,270.90094375536626
20027,224.9531561558966
20028,242.6351526426411
20029,255.0264435068496
20030,201.07156077662145
20031,245.71972784657868
20032,596.587215
20033,165.29995221860767
20035,190.67664843935643
20037,127.55179366626305
20038,179.3587232846069
20039,160.01410879736844
20041,162.62383480479224
20042,166.62864606867734
20043,162.81966854963764
20044,171.73062373081805
20045,168.70769674272088
20046,143.89887478486224
20047,162.83653552909826
20049,178.17645543798602
20050,125.8574255922879
20051,164.45115213138382
20052,124.60629439511027
20053,152.76757720881582
20054,138.60993439209443
20055,121.84914624987209
20056,124.35580900996675
20057,140.36553981190724
20058,130.20669998508097
20059,132.2114938064801
20061,143.95895859777022
20062,117.96138268630727
20063,125.87061874127586
20065,143.31378609765406
20066,118.57786480575042
20067,143.25270215317462
20068,120.28916277154264
20069,125.08971215343588
20070,104.51134618608356
20071,105.57492329244447
20072,98.8805436320004
20073,93.47206746422938
20074,109.65863474359247
20075,102.5898739410103
20076,100.68335898977242
20077,101.33752908547551
20079,84.41469079824883
20080,84.87478859973405
20081,94.43225577331599
20082,72.58895809180278
20084,88.32917970715597
20085,177.19238723748066
20086,72.60023581529431
20087,110.79911584507668
20089,108.91530261615864
20090,77.97071386623331
20091,98.21022204065964
20092,86.14136928220789
20093,82.90349448941093
20094,82.85083858458691
20095,75.6404071797678
20096,73.7601389352714
20097,77.0560806803243
20099,87.47591122081006
20100,57.49193973665882
20101,80.56550102647411
20102,58.932543893208596
20103,76.1609563372769
20106,72.35510594417663
20107,65.17395878353044
20108,71.78921246117994
20109,73.30002035408859
20111,77.3830679376411
20112,73.77650780849123
20114,70.30565177303579
20116,47.90587031520369
20117,65.99330956461573
20118,63.26180074550959
20119,49.02959384245471
20120,77.55551299177743
20121,72.17115963293865
20122,69.4547110040815
20123,65.902697313388
20124,61.153807201911064
20125,57.30804942826303
20126,102.57315797709579
20127,221.14062666666666
20129,69.82943504043457
20130,115.92074900883023
20132,62.985630083333476
20133,47.74527881403875
20134,53.12326361748026
20135,101.69957199687505
20137,60.26247247987482
20138,55.57398333512689
20139,49.866880294535335
20140,50.25151367932108
20142,49.51013451914782
20143,105.2107345228284
20144,47.598159754961635
20145,57.97105884939362
20146,56.137549153292674
20148,38.350189413418136
20150,97.14490218008521
20151,59.31627160519079
20152,41.23767602630632
20153,52.05663993455938
20155,51.82141712555769
20157,48.85946990529176
20158,37.98218518798677
20159,75.27429316233557
20160,49.80129317062154
20161,49.84668405401276
20162,25.38221872959533
20164,51.959982442241106
20166,55.9767478006705
20167,42.064453388530445
20168,38.09822761249033
20170,82.24436202569262
20174,118.76075166666666
20175,40.93433934093175
20176,38.983862532484245
20177,47.73886726401843
20179,36.87054407415218
20180,37.09387087375528
20181,42.34276421932249
20182,33.86050883276827
20183,27.096974702632217
20184,39.456323774428405
20187,35.42268248065952
20188,38.80747777069027
20189,35.37036225673675
20192,29.428008176992755
20193,38.8852748901765
20196,29.15455073129796
20197,28.894208346101678
20198,34.68136177790477
20200,30.86916257520537
20201,31.331481514420965
20202,30.681638876401358
20203,51.233963381620235
20205,40.82349040646174
20206,32.153179743225174
20207,28.906923396850274
20208,29.23779956588356
20209,30.407706630839446
20210,89.97555666666668
20211,28.637857534653897
20212,29.56034509822463
20213,82.9401525
20215,27.56909989677635
20216,25.922459188689285
20218,21.544045253197545
20219,26.018375239151588
20220,29.387378464410318
20222,27.922885523352612
20224,26.05630765720315
20225,23.873568114546632
20226,25.83978575879032
20227,23.167983430286778
20228,21.855957049847508
20230,21.403564194218202
20231,27.946238967034876
20232,16.715891786083795
20233,17.702497444967868
20234,18.643559354380805
20235,25.731787896333373
20236,110.198568
20237,35.59997593284774
20238,29.70240648264367
20239,23.35698363185026
20240,19.2927750377702
20241,23.96307760336387
20242,20.594075629117803
20244,21.568125708206498
20246,21.51950482090728
20249,17.670316137524022
20251,25.09370855148052
20252,21.696966250593466
20253,23.31659509596564
20254,22.70519693582619
20255,22.671058177148943
20256,19.67105244940896
20257,59.8444475
20259,18.60177105341156
20261,77.32392
20262,18.33949914247496
20263,21.26792830964658
20264,20.253949226107462
20265,14.36980047898852
20266,28.859007892454024
20267,22.350211867676723
20268,20.932464536608514
20269,17.62427895406656
20270,18.176725113263046
20271,14.907735391309064
20272,18.64943922617136
20273,18.639765437791556
20275,16.56184230848724
20276,19.47512279551121
20277,16.00938966113997
20278,15.146440424707004
20280,18.002845804913857
20281,15.381849041966396
20282,20.018304639536165
20283,16.79167007400387
20284,16.0814274599423
20285,12.053650594122734
20286,49.691251111111114
20288,18.201039325609635
20289,17.81509895565368
20290,16.94062425426572
20291,15.33342740201219
20292,18.43755226179835
20295,17.42043434020633
20296,17.11560189114205
20297,31.090554319543333
20298,16.394774062286093
20299,8.092059584158077
20300,18.26262709047466
20301,16.93497397920519
20302,12.77368094661503
20303,20.20876008939067
20304,15.598374917311412
20305,11.88341640833161
20306,25.886715565013706
20307,16.737356724768258
20309,14.537206403645666
20310,16.702513849383976
20311,19.719748926732372
20313,17.878760097057345
20314,17.03647504591567
20315,16.73773235915941
20316,16.088186736529444
20317,17.163110464700974
20319,14.89626163497368
20320,14.864263094293312
20321,17.312762601696512
20322,16.465985600100545
20323,27.206183626637515
20324,15.329675483854095
20325,13.63793471682183
20326,16.430834013603544
20327,15.57445066420693
20328,13.176152562523123
20329,18.11809346632503
20330,14.474210925018587
20332,13.265721722506619
20334,16.763362792983507
20335,14.847649899606022
20336,12.491495187362235
20337,18.11817257231193
20338,13.426459013113593
20340,20.127354690660585
20341,11.806674467044889
20342,10.985718929936224
20343,14.705129814103431
20344,19.012011118113644
20346,13.139904309197616
20348,18.145436777053526
20349,14.102570181993109
20350,9.725623821257958
20351,15.98322908001668
20352,12.567165985255581
20353,15.54643876411456
20354,13.835989312177885
20355,36.7862225
20356,16.5203314140946
20357,13.268868698695751
20358,11.338237661022564
20359,13.90995014871223
20361,12.780922014907734
20362,12.844212678574538
20364,22.968099207151077
20365,13.310402132948727
20366,13.65768106714202
20367,13.430506198801519
20368,20.7786157286182
20372,11.664490291271845
20375,12.073002928679134
20377,9.252786516596476
20378,18.695364780127647
20379,12.031282957011435
20380,10.578137936223557
20381,11.568350197965104
20382,12.138529166915255
20383,12.493662317762558
20384,8.791478954556455
20385,11.548749707124138
20386,12.940310761443044
20387,15.809657307632353
20388,10.764266646911013
20389,22.46203094452092
20390,10.629181957005567
20395,17.719805451083097
20396,10.26296916380054
20398,7.824841671171122
20400,11.74502242611559
20401,10.599891147765065
20402,13.925102971752516
20403,14.261869861748899
20404,10.952439234046604
20406,12.071461488510552
20407,10.242189303441224
20408,18.713047957753172
20409,10.169431168164952
20410,11.060174063174705
20411,11.401881368572207
20414,31.53435625
20415,9.972907803999588
20416,6.738853051456424
20417,9.638189269960002
20418,7.165714291585676
20419,10.270422888294938
20421,10.878225623527166
20422,5.4965115530288475
20424,9.617941906880574
20426,6.324873610269314
20428,7.098670791444727
20429,6.300592366283469
20432,9.344954837441737
20433,9.431234602073093
20434,9.629627939834052
20438,9.654960291596716
20440,29.46662
20442,32.10094222222222
20443,9.708431457406352
20447,8.574108635777762
20449,6.962539901460071
20450,9.497704812746832
20453,11.580711833319093
20456,8.354287140516076
20458,24.96789625
20459,16.405850441769314
20460,14.913489320122208
20463,9.687837265377599
20464,8.592432669858653
20465,8.797533880610782
20466,7.985494310632079
20469,8.645897708459163
20470,8.328550381678376
20473,3.9585196296405707
20474,7.729910895774414
20476,25.49531125
