product_id,tn
20001,1463.19097975
20002,1200.3474862916667
20003,769.3722322083333
20004,620.555320125
20005,671.8805426250001
20006,462.5359309583334
20007,407.5149252916667
20008,402.23752116666674
20009,552.1417067916667
20010,832.4293934166666
20011,367.25823225
20012,307.839887125
20013,412.05425625000004
20014,409.5037535416667
20015,362.5840171666667
20016,271.994268
20017,274.26032929166666
20018,261.85017508333334
20019,298.2691731908565
20020,542.08216425
20021,492.65760233333333
20022,553.0525473333333
20023,263.45598825
20024,211.104894
20025,217.47104925
20026,233.325448
20027,230.0149175
20028,206.703861
20029,176.48683233333335
20030,105.68231916666664
20031,177.9667151666667
20032,590.33366
20033,169.714897625
20035,145.34099770274167
20037,362.1785575
20038,172.835843
20039,138.98545333333334
20041,137.16583533333335
20042,87.86864053320681
20043,129.62519004166668
20044,169.2318505
20045,151.11118683333333
20046,139.40846728920968
20047,164.28210191666668
20049,202.7902844137931
20050,125.96603854166668
20051,143.77806936553205
20052,110.91612775000002
20053,160.65460963844856
20054,136.60934079166668
20055,98.49315562500001
20056,100.36102504166668
20057,118.18917163401896
20058,126.17788971508517
20059,136.31526811510722
20061,135.99675729166665
20062,107.25739875775496
20063,51.935324273091
20065,128.867568375
20066,88.13731460671417
20067,68.09984176845634
20068,105.60299454754923
20069,132.11859913067502
20070,106.19915566666667
20071,122.25503552490088
20072,89.140233
20073,110.9960775
20074,94.76786542104597
20075,116.56630516666667
20076,131.93002
20077,98.94308604166667
20079,61.066084125
20080,93.58258104166667
20081,86.07072636581607
20082,84.41976614391439
20084,127.395426625
20085,192.079714575
20086,62.20761747367568
20087,87.85806891408842
20089,198.78429856862746
20090,72.00880866658943
20091,102.11285784046376
20092,68.88657868651269
20093,87.76214362649712
20094,92.090607625
20095,87.28063
20096,65.56788935376026
20097,60.146944492423096
20099,78.28096172234969
20100,187.16678625
20101,76.69946679201637
20102,108.82582113337222
20103,71.508059867047
20106,72.31254756799217
20107,97.12540705163437
20108,93.87252822929827
20109,68.63681679218466
20111,76.74803253127368
20112,86.48450652243591
20114,58.72403213600947
20116,107.46223933333333
20117,53.01177367278924
20118,56.04830070639838
20119,65.14241581040156
20120,51.02230300115056
20121,89.67545575
20122,62.60125162317642
20123,63.77640955390816
20124,53.92673503634797
20125,51.90026492826209
20126,103.83496280357143
20127,208.43745
20129,76.59860721920806
20130,112.56793103333334
20132,50.138619904062594
20133,43.858663688639076
20134,46.57866861088142
20135,117.36471310873058
20137,50.431010106556535
20138,44.47582436892222
20139,52.31056095751512
20140,39.45009532781965
20142,44.7729538355683
20143,105.38067218333333
20144,47.44015302388908
20145,56.254605833333336
20146,40.613801809568486
20148,75.881024
20150,32.18740807416532
20151,51.17109955239505
20152,61.232842125895274
20153,37.35696
20155,48.98165604166667
20157,51.47540708333334
20158,41.1515819182526
20159,50.63683559982389
20160,53.477295
20161,66.12321074852821
20162,43.88126416666666
20164,56.65164548193762
20166,48.312644416666664
20167,41.77273378347009
20168,31.649968633191914
20170,28.96674398935626
20174,114.81175857142857
20175,32.044955464065914
20176,31.73430261515402
20177,37.66630833333333
20179,34.9155456846987
20180,28.242795091047626
20181,38.59418156241783
20182,33.77572600241874
20183,20.100580409441605
20184,36.47601254166667
20187,36.65730850385322
20188,0.6819100482308755
20189,37.37020833333333
20192,154.58214626925556
20193,29.342170427745287
20196,34.476400691026925
20197,32.136027015151285
20198,45.95102673508573
20200,39.52748023513337
20201,30.22356813187162
20202,33.08435033556029
20203,48.010216041666666
20205,28.716709798199133
20206,33.17432014124553
20207,32.232436065535516
20208,41.57444621441023
20209,46.12357681791565
20210,82.17732000000001
20211,27.974590847571775
20212,0.3498598594052922
20213,78.120208
20215,39.18252242918421
20216,22.582669216800852
20218,48.737561715614945
20219,23.454762226685972
20220,25.283127813281915
20222,17.22417661244011
20224,24.2145099493227
20225,9.253648413620743
20226,21.47643849039737
20227,23.23264122025894
20228,18.778451848751445
20230,29.12122200598423
20231,24.299831413855284
20232,20.55136904140952
20233,16.533248633533596
20234,15.717426839241469
20235,23.80172291464496
20236,97.61604166666667
20237,37.143276242779194
20238,22.26494541907809
20239,19.627906878367742
20240,37.60200021719085
20241,34.148552526059305
20242,16.091292146255597
20244,23.674387158088766
20246,22.563476238922718
20249,18.064235544240503
20251,21.713094333333334
20252,37.388004967533476
20253,16.312678535622666
20254,23.978030792675604
20255,18.43962572728733
20256,13.60507529767901
20257,58.229853999999996
20259,18.89326267113135
20261,71.72756
20262,36.74255670597202
20263,30.603687520377846
20264,24.015260625511004
20265,11.56008588919353
20266,53.31941167826555
20267,31.848814551387534
20268,26.727850119950965
20269,31.443145656257762
20270,29.20233791769641
20271,12.029649067766663
20272,17.088790898543728
